epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
214,214,,8989.8759765625,,,
214,214,8989.8759765625,,,,
215,215,,8956.78125,,,
215,215,8956.78125,,,,
216,216,,8924.9013671875,,,
216,216,8924.9013671875,,,,
217,217,,8894.1708984375,,,
217,217,8894.1708984375,,,,
218,218,,8864.5419921875,,,
218,218,8864.5419921875,,,,
219,219,,8835.9755859375,,,
219,219,8835.9755859375,,,,
220,220,,8808.4404296875,,,
220,220,8808.4404296875,,,,
221,221,,8781.91015625,,,
221,221,8781.91015625,,,,
222,222,,8756.3515625,,,
222,222,8756.3515625,,,,
223,223,,8731.7353515625,,,
223,223,8731.7353515625,,,,
224,224,,8708.025390625,,,
224,224,8708.025390625,,,,
225,225,,8685.1806640625,,,
225,225,8685.1806640625,,,,
226,226,,8663.1591796875,,,
226,226,8663.1591796875,,,,
227,227,,8641.91015625,,,
227,227,8641.91015625,,,,
228,228,,8621.3876953125,,,
228,228,8621.3876953125,,,,
229,229,,8601.5419921875,,,
229,229,8601.5419921875,,,,
230,230,,8582.3173828125,,,
230,230,8582.3173828125,,,,
231,231,,8563.671875,,,
231,231,8563.671875,,,,
232,232,,8545.5546875,,,
232,232,8545.5546875,,,,
233,233,,8527.927734375,,,
233,233,8527.927734375,,,,
234,234,,8510.7490234375,,,
234,234,8510.7490234375,,,,
235,235,,8493.9873046875,,,
235,235,8493.9873046875,,,,
236,236,,8477.6103515625,,,
236,236,8477.6103515625,,,,
237,237,,8461.5947265625,,,
237,237,8461.5947265625,,,,
238,238,,8445.9130859375,,,
238,238,8445.9130859375,,,,
239,239,,8430.548828125,,,
239,239,8430.548828125,,,,
240,240,,8415.4814453125,,,
240,240,8415.4814453125,,,,
241,241,,8400.693359375,,,
241,241,8400.693359375,,,,
242,242,,8386.171875,,,
242,242,8386.171875,,,,
243,243,,8371.90234375,,,
243,243,8371.90234375,,,,
244,244,,8357.8681640625,,,
244,244,8357.8681640625,,,,
245,245,,8344.056640625,,,
245,245,8344.056640625,,,,
246,246,,8330.4541015625,,,
246,246,8330.4541015625,,,,
247,247,,8317.048828125,,,
247,247,8317.048828125,,,,
248,248,,8303.8271484375,,,
248,248,8303.8271484375,,,,
249,249,,8290.7763671875,,,
249,249,8290.7763671875,,,,
