epoch,step,train/loss_epoch,train/loss_step
4460,4460,,0.007261404301971197
4460,4460,0.007261404301971197,
4461,4461,,0.007537775672972202
4461,4461,0.007537775672972202,
4462,4462,,0.007687402423471212
4462,4462,0.007687402423471212,
4463,4463,,0.007522504776716232
4463,4463,0.007522504776716232,
4464,4464,,0.007262519095093012
4464,4464,0.007262519095093012,
4465,4465,,0.007191215641796589
4465,4465,0.007191215641796589,
4466,4466,,0.00732774380594492
4466,4466,0.00732774380594492,
4467,4467,,0.007444895803928375
4467,4467,0.007444895803928375,
4468,4468,,0.007390990853309631
4468,4468,0.007390990853309631,
4469,4469,,0.0072347368113696575
4469,4469,0.0072347368113696575,
4470,4470,,0.007139023393392563
4470,4470,0.007139023393392563,
4471,4471,,0.007179968990385532
4471,4471,0.007179968990385532,
4472,4472,,0.007272424176335335
4472,4472,0.007272424176335335,
4473,4473,,0.007291324902325869
4473,4473,0.007291324902325869,
4474,4474,,0.0072189089842140675
4474,4474,0.0072189089842140675,
4475,4475,,0.007134601939469576
4475,4475,0.007134601939469576,
4476,4476,,0.007111788727343082
4476,4476,0.007111788727343082,
4477,4477,,0.00715028028935194
4477,4477,0.00715028028935194,
4478,4478,,0.007187373004853725
4478,4478,0.007187373004853725,
4479,4479,,0.007174170576035976
4479,4479,0.007174170576035976,
4480,4480,,0.007123327348381281
4480,4480,0.007123327348381281,
4481,4481,,0.007081939373165369
4481,4481,0.007081939373165369,
4482,4482,,0.007077240385115147
4482,4482,0.007077240385115147,
4483,4483,,0.007098890375345945
4483,4483,0.007098890375345945,
4484,4484,,0.007113665342330933
4484,4484,0.007113665342330933,
4485,4485,,0.007100815884768963
4485,4485,0.007100815884768963,
4486,4486,,0.007071870844811201
4486,4486,0.007071870844811201,
4487,4487,,0.007049495354294777
4487,4487,0.007049495354294777,
4488,4488,,0.007045741658657789
4488,4488,0.007045741658657789,
4489,4489,,0.007054731249809265
4489,4489,0.007054731249809265,
4490,4490,,0.007059927564114332
4490,4490,0.007059927564114332,
4491,4491,,0.007051450666040182
4491,4491,0.007051450666040182,
4492,4492,,0.007033964153379202
4492,4492,0.007033964153379202,
4493,4493,,0.0070183794014155865
4493,4493,0.0070183794014155865,
4494,4494,,0.007011733949184418
4494,4494,0.007011733949184418,
4495,4495,,0.007013007067143917
4495,4495,0.007013007067143917,
4496,4496,,0.007014551665633917
4496,4496,0.007014551665633917,
4497,4497,,0.00701001426205039
4497,4497,0.00701001426205039,
4498,4498,,0.006999860983341932
4498,4498,0.006999860983341932,
4499,4499,,0.006988284178078175
4499,4499,0.006988284178078175,
4500,4500,,0.006979999598115683
4500,4500,0.006979999598115683,
4501,4501,,0.006976584903895855
4501,4501,0.006976584903895855,
4502,4502,,0.006975432857871056
4502,4502,0.006975432857871056,
4503,4503,,0.006972985342144966
4503,4503,0.006972985342144966,
4504,4504,,0.0069675869308412075
4504,4504,0.0069675869308412075,
4505,4505,,0.006959812715649605
4505,4505,0.006959812715649605,
4506,4506,,0.006951889954507351
4506,4506,0.006951889954507351,
4507,4507,,0.006945926696062088
4507,4507,0.006945926696062088,
4508,4508,,0.006942140869796276
4508,4508,0.006942140869796276,
4509,4509,,0.006939511280506849
4509,4509,0.006939511280506849,
4510,4510,,0.006936721969395876
4510,4510,0.006936721969395876,
4511,4511,,0.006932852789759636
4511,4511,0.006932852789759636,
4512,4512,,0.006928297691047192
4512,4512,0.006928297691047192,
4513,4513,,0.006924060173332691
4513,4513,0.006924060173332691,
4514,4514,,0.006921395193785429
4514,4514,0.006921395193785429,
4515,4515,,0.006921062711626291
4515,4515,0.006921062711626291,
4516,4516,,0.006923880893737078
4516,4516,0.006923880893737078,
4517,4517,,0.006930145900696516
4517,4517,0.006930145900696516,
4518,4518,,0.006941945292055607
4518,4518,0.006941945292055607,
4519,4519,,0.006961291655898094
4519,4519,0.006961291655898094,
4520,4520,,0.006995105184614658
4520,4520,0.006995105184614658,
4521,4521,,0.0070489575155079365
4521,4521,0.0070489575155079365,
4522,4522,,0.007142947521060705
4522,4522,0.007142947521060705,
4523,4523,,0.0072877053171396255
4523,4523,0.0072877053171396255,
4524,4524,,0.007544121704995632
4524,4524,0.007544121704995632,
4525,4525,,0.007924698293209076
4525,4525,0.007924698293209076,
4526,4526,,0.008625587448477745
4526,4526,0.008625587448477745,
4527,4527,,0.009603586979210377
4527,4527,0.009603586979210377,
4528,4528,,0.011501919478178024
4528,4528,0.011501919478178024,
4529,4529,,0.013815261423587799
4529,4529,0.013815261423587799,
4530,4530,,0.01854182966053486
4530,4530,0.01854182966053486,
4531,4531,,0.022664031013846397
4531,4531,0.022664031013846397,
4532,4532,,0.03129799664020538
4532,4532,0.03129799664020538,
4533,4533,,0.033471643924713135
4533,4533,0.033471643924713135,
4534,4534,,0.03842994198203087
4534,4534,0.03842994198203087,
4535,4535,,0.03145626559853554
4535,4535,0.03145626559853554,
4536,4536,,0.023293450474739075
4536,4536,0.023293450474739075,
4537,4537,,0.015563283115625381
4537,4537,0.015563283115625381,
4538,4538,,0.011143114417791367
4538,4538,0.011143114417791367,
4539,4539,,0.012168031185865402
4539,4539,0.012168031185865402,
4540,4540,,0.014111353084445
4540,4540,0.014111353084445,
4541,4541,,0.016184750944375992
4541,4541,0.016184750944375992,
4542,4542,,0.013899730518460274
4542,4542,0.013899730518460274,
4543,4543,,0.011763901449739933
4543,4543,0.011763901449739933,
4544,4544,,0.011037999764084816
4544,4544,0.011037999764084816,
4545,4545,,0.011388846673071384
4545,4545,0.011388846673071384,
4546,4546,,0.012241438031196594
4546,4546,0.012241438031196594,
4547,4547,,0.010988762602210045
4547,4547,0.010988762602210045,
4548,4548,,0.009288012981414795
4548,4548,0.009288012981414795,
4549,4549,,0.008028591051697731
4549,4549,0.008028591051697731,
4550,4550,,0.008500454016029835
4550,4550,0.008500454016029835,
4551,4551,,0.009937710128724575
4551,4551,0.009937710128724575,
4552,4552,,0.010329361073672771
4552,4552,0.010329361073672771,
4553,4553,,0.00950753502547741
4553,4553,0.00950753502547741,
4554,4554,,0.007870139554142952
4554,4554,0.007870139554142952,
4555,4555,,0.007071467582136393
4555,4555,0.007071467582136393,
4556,4556,,0.007512233220040798
4556,4556,0.007512233220040798,
4557,4557,,0.008366967551410198
4557,4557,0.008366967551410198,
4558,4558,,0.008745068684220314
4558,4558,0.008745068684220314,
4559,4559,,0.008174404501914978
4559,4559,0.008174404501914978,
4560,4560,,0.0074208201840519905
4560,4560,0.0074208201840519905,
4561,4561,,0.007087852340191603
4561,4561,0.007087852340191603,
4562,4562,,0.007276404649019241
4562,4562,0.007276404649019241,
4563,4563,,0.007587075233459473
4563,4563,0.007587075233459473,
4564,4564,,0.00756682176142931
4564,4564,0.00756682176142931,
4565,4565,,0.007326918188482523
4565,4565,0.007326918188482523,
4566,4566,,0.0071108085103333
4566,4566,0.0071108085103333,
4567,4567,,0.007110061589628458
4567,4567,0.007110061589628458,
4568,4568,,0.007222833577543497
4568,4568,0.007222833577543497,
4569,4569,,0.007210093084722757
4569,4569,0.007210093084722757,
4570,4570,,0.007057045120745897
4570,4570,0.007057045120745897,
4571,4571,,0.006870982702821493
4571,4571,0.006870982702821493,
4572,4572,,0.006828622426837683
4572,4572,0.006828622426837683,
4573,4573,,0.006940837949514389
4573,4573,0.006940837949514389,
4574,4574,,0.0070575992576777935
4574,4574,0.0070575992576777935,
4575,4575,,0.007059821859002113
4575,4575,0.007059821859002113,
4576,4576,,0.006922418251633644
4576,4576,0.006922418251633644,
4577,4577,,0.006773559842258692
4577,4577,0.006773559842258692,
4578,4578,,0.006714838556945324
4578,4578,0.006714838556945324,
4579,4579,,0.006756102666258812
4579,4579,0.006756102666258812,
4580,4580,,0.00682376092299819
4580,4580,0.00682376092299819,
4581,4581,,0.00683831749483943
4581,4581,0.00683831749483943,
4582,4582,,0.006798095535486937
4582,4582,0.006798095535486937,
4583,4583,,0.00674445740878582
4583,4583,0.00674445740878582,
4584,4584,,0.006723786238580942
4584,4584,0.006723786238580942,
4585,4585,,0.006737153977155685
4585,4585,0.006737153977155685,
4586,4586,,0.0067475326359272
4586,4586,0.0067475326359272,
4587,4587,,0.006728625390678644
4587,4587,0.006728625390678644,
4588,4588,,0.006683782674372196
4588,4588,0.006683782674372196,
4589,4589,,0.006644804496318102
4589,4589,0.006644804496318102,
4590,4590,,0.006635953672230244
4590,4590,0.006635953672230244,
4591,4591,,0.006654772441834211
4591,4591,0.006654772441834211,
4592,4592,,0.006677501834928989
4592,4592,0.006677501834928989,
4593,4593,,0.006681143771857023
4593,4593,0.006681143771857023,
4594,4594,,0.006663559004664421
4594,4594,0.006663559004664421,
4595,4595,,0.006637786515057087
4595,4595,0.006637786515057087,
4596,4596,,0.006621230393648148
4596,4596,0.006621230393648148,
4597,4597,,0.006618541199713945
4597,4597,0.006618541199713945,
4598,4598,,0.006622115150094032
4598,4598,0.006622115150094032,
4599,4599,,0.006621245294809341
4599,4599,0.006621245294809341,
4600,4600,,0.006610993295907974
4600,4600,0.006610993295907974,
4601,4601,,0.006595809943974018
4601,4601,0.006595809943974018,
4602,4602,,0.0065829879604279995
4602,4602,0.0065829879604279995,
4603,4603,,0.00657684775069356
4603,4603,0.00657684775069356,
4604,4604,,0.006575693842023611
4604,4604,0.006575693842023611,
4605,4605,,0.0065745459869503975
4605,4605,0.0065745459869503975,
4606,4606,,0.006569645367562771
4606,4606,0.006569645367562771,
4607,4607,,0.006560758221894503
4607,4607,0.006560758221894503,
4608,4608,,0.006550881080329418
4608,4608,0.006550881080329418,
4609,4609,,0.006542853079736233
4609,4609,0.006542853079736233,
4610,4610,,0.006537820678204298
4610,4610,0.006537820678204298,
4611,4611,,0.006534875836223364
4611,4611,0.006534875836223364,
4612,4612,,0.0065322089940309525
4612,4612,0.0065322089940309525,
4613,4613,,0.006528579164296389
4613,4613,0.006528579164296389,
4614,4614,,0.006523767951875925
4614,4614,0.006523767951875925,
4615,4615,,0.006518432404845953
4615,4615,0.006518432404845953,
4616,4616,,0.006513254251331091
4616,4616,0.006513254251331091,
4617,4617,,0.006508682854473591
4617,4617,0.006508682854473591,
4618,4618,,0.006504827179014683
4618,4618,0.006504827179014683,
4619,4619,,0.006501615047454834
4619,4619,0.006501615047454834,
4620,4620,,0.00649902131408453
4620,4620,0.00649902131408453,
4621,4621,,0.006497163325548172
4621,4621,0.006497163325548172,
4622,4622,,0.006496569141745567
4622,4622,0.006496569141745567,
4623,4623,,0.0064979600720107555
4623,4623,0.0064979600720107555,
4624,4624,,0.006503296084702015
4624,4624,0.006503296084702015,
4625,4625,,0.006514836102724075
4625,4625,0.006514836102724075,
4626,4626,,0.006537983659654856
4626,4626,0.006537983659654856,
4627,4627,,0.006578472908586264
4627,4627,0.006578472908586264,
4628,4628,,0.006651945412158966
4628,4628,0.006651945412158966,
4629,4629,,0.006773447617888451
4629,4629,0.006773447617888451,
4630,4630,,0.0069943941198289394
4630,4630,0.0069943941198289394,
4631,4631,,0.007350815925747156
4631,4631,0.007350815925747156,
4632,4632,,0.008024975657463074
4632,4632,0.008024975657463074,
4633,4633,,0.009066488593816757
4633,4633,0.009066488593816757,
4634,4634,,0.011154131032526493
4634,4634,0.011154131032526493,
4635,4635,,0.014057936146855354
4635,4635,0.014057936146855354,
4636,4636,,0.02030107192695141
4636,4636,0.02030107192695141,
4637,4637,,0.026908352971076965
4637,4637,0.026908352971076965,
4638,4638,,0.04211273789405823
4638,4638,0.04211273789405823,
4639,4639,,0.04810118302702904
4639,4639,0.04810118302702904,
4640,4640,,0.06448954343795776
4640,4640,0.06448954343795776,
4641,4641,,0.048284173011779785
4641,4641,0.048284173011779785,
4642,4642,,0.034881506115198135
4642,4642,0.034881506115198135,
4643,4643,,0.014283155091106892
4643,4643,0.014283155091106892,
4644,4644,,0.008337496779859066
4644,4644,0.008337496779859066,
4645,4645,,0.016989191994071007
4645,4645,0.016989191994071007,
4646,4646,,0.026514092460274696
4646,4646,0.026514092460274696,
4647,4647,,0.032688532024621964
4647,4647,0.032688532024621964,
4648,4648,,0.02077319100499153
4648,4648,0.02077319100499153,
4649,4649,,0.013159195892512798
4649,4649,0.013159195892512798,
4650,4650,,0.01343284361064434
4650,4650,0.01343284361064434,
4651,4651,,0.02047274447977543
4651,4651,0.02047274447977543,
4652,4652,,0.0248703770339489
4652,4652,0.0248703770339489,
4653,4653,,0.019585542380809784
4653,4653,0.019585542380809784,
4654,4654,,0.012340201064944267
4654,4654,0.012340201064944267,
4655,4655,,0.011025294661521912
4655,4655,0.011025294661521912,
4656,4656,,0.01385788805782795
4656,4656,0.01385788805782795,
4657,4657,,0.015563619323074818
4657,4657,0.015563619323074818,
4658,4658,,0.011061524972319603
4658,4658,0.011061524972319603,
4659,4659,,0.007173698395490646
4659,4659,0.007173698395490646,
4660,4660,,0.007609468884766102
4660,4660,0.007609468884766102,
4661,4661,,0.010574892163276672
4661,4661,0.010574892163276672,
4662,4662,,0.01198628917336464
4662,4662,0.01198628917336464,
4663,4663,,0.009663705714046955
4663,4663,0.009663705714046955,
4664,4664,,0.007999335415661335
4664,4664,0.007999335415661335,
4665,4665,,0.00865317415446043
4665,4665,0.00865317415446043,
4666,4666,,0.009861164726316929
4666,4666,0.009861164726316929,
4667,4667,,0.009429526515305042
4667,4667,0.009429526515305042,
4668,4668,,0.007511265110224485
4668,4668,0.007511265110224485,
4669,4669,,0.006613661535084248
4669,4669,0.006613661535084248,
4670,4670,,0.007360165473073721
4670,4670,0.007360165473073721,
4671,4671,,0.008167481049895287
4671,4671,0.008167481049895287,
4672,4672,,0.007903865538537502
4672,4672,0.007903865538537502,
4673,4673,,0.0070227887481451035
4673,4673,0.0070227887481451035,
4674,4674,,0.006887237075716257
4674,4674,0.006887237075716257,
4675,4675,,0.00752645218744874
4675,4675,0.00752645218744874,
4676,4676,,0.00783724058419466
4676,4676,0.00783724058419466,
4677,4677,,0.007440892048180103
4677,4677,0.007440892048180103,
4678,4678,,0.006764823570847511
4678,4678,0.006764823570847511,
4679,4679,,0.00663347402587533
4679,4679,0.00663347402587533,
4680,4680,,0.0069356076419353485
4680,4680,0.0069356076419353485,
4681,4681,,0.007046295329928398
4681,4681,0.007046295329928398,
4682,4682,,0.0067699928767979145
4682,4682,0.0067699928767979145,
4683,4683,,0.006445911712944508
4683,4683,0.006445911712944508,
4684,4684,,0.00646631047129631
4684,4684,0.00646631047129631,
4685,4685,,0.006725488230586052
4685,4685,0.006725488230586052,
4686,4686,,0.006842860486358404
4686,4686,0.006842860486358404,
4687,4687,,0.006705031730234623
4687,4687,0.006705031730234623,
4688,4688,,0.006525356322526932
4688,4688,0.006525356322526932,
4689,4689,,0.006526855751872063
4689,4689,0.006526855751872063,
4690,4690,,0.00666481489315629
4690,4690,0.00666481489315629,
4691,4691,,0.006719923112541437
4691,4691,0.006719923112541437,
4692,4692,,0.006626476999372244
4692,4692,0.006626476999372244,
4693,4693,,0.006489982362836599
4693,4693,0.006489982362836599,
4694,4694,,0.006459060590714216
4694,4694,0.006459060590714216,
4695,4695,,0.006515277549624443
4695,4695,0.006515277549624443,
4696,4696,,0.006548446137458086
4696,4696,0.006548446137458086,
4697,4697,,0.0064970264211297035
4697,4697,0.0064970264211297035,
4698,4698,,0.006412561982870102
4698,4698,0.006412561982870102,
4699,4699,,0.006377247162163258
4699,4699,0.006377247162163258,
4700,4700,,0.00640573725104332
4700,4700,0.00640573725104332,
4701,4701,,0.006435880437493324
4701,4701,0.006435880437493324,
4702,4702,,0.006424198858439922
4702,4702,0.006424198858439922,
4703,4703,,0.006378903519362211
4703,4703,0.006378903519362211,
4704,4704,,0.006352355238050222
4704,4704,0.006352355238050222,
4705,4705,,0.0063657620921730995
4705,4705,0.0063657620921730995,
4706,4706,,0.006399885285645723
4706,4706,0.006399885285645723,
4707,4707,,0.0064197140745818615
4707,4707,0.0064197140745818615,
4708,4708,,0.0064236437901854515
4708,4708,0.0064236437901854515,
4709,4709,,0.0064327348954975605
4709,4709,0.0064327348954975605,
4710,4710,,0.006479931063950062
4710,4710,0.006479931063950062,
4711,4711,,0.006560834124684334
4711,4711,0.006560834124684334,
4712,4712,,0.006685997359454632
4712,4712,0.006685997359454632,
4713,4713,,0.00682996679097414
4713,4713,0.00682996679097414,
4714,4714,,0.0070712813176214695
4714,4714,0.0070712813176214695,
4715,4715,,0.007384199183434248
4715,4715,0.007384199183434248,
4716,4716,,0.007966757752001286
4716,4716,0.007966757752001286,
4717,4717,,0.008672751486301422
4717,4717,0.008672751486301422,
4718,4718,,0.0099995918571949
4718,4718,0.0099995918571949,
4719,4719,,0.011389533057808876
4719,4719,0.011389533057808876,
4720,4720,,0.014216463081538677
4720,4720,0.014216463081538677,
4721,4721,,0.01640370301902294
4721,4721,0.01640370301902294,
4722,4722,,0.021318862214684486
4722,4722,0.021318862214684486,
4723,4723,,0.02268427051603794
4723,4723,0.02268427051603794,
4724,4724,,0.027172375470399857
4724,4724,0.027172375470399857,
4725,4725,,0.023741716518998146
4725,4725,0.023741716518998146,
4726,4726,,0.02187485061585903
4726,4726,0.02187485061585903,
4727,4727,,0.01493881456553936
4727,4727,0.01493881456553936,
4728,4728,,0.009911155328154564
4728,4728,0.009911155328154564,
4729,4729,,0.007034701760858297
4729,4729,0.007034701760858297,
4730,4730,,0.007108921185135841
4730,4730,0.007108921185135841,
4731,4731,,0.009223077446222305
4731,4731,0.009223077446222305,
4732,4732,,0.011176873929798603
4732,4732,0.011176873929798603,
4733,4733,,0.012539786286652088
4733,4733,0.012539786286652088,
4734,4734,,0.011483952403068542
4734,4734,0.011483952403068542,
4735,4735,,0.00976699497550726
4735,4735,0.00976699497550726,
4736,4736,,0.007975061424076557
4736,4736,0.007975061424076557,
4737,4737,,0.006991321686655283
4737,4737,0.006991321686655283,
4738,4738,,0.007062455639243126
4738,4738,0.007062455639243126,
4739,4739,,0.007659504190087318
4739,4739,0.007659504190087318,
4740,4740,,0.008349855430424213
4740,4740,0.008349855430424213,
4741,4741,,0.008488827385008335
4741,4741,0.008488827385008335,
4742,4742,,0.008192201144993305
4742,4742,0.008192201144993305,
4743,4743,,0.007609477732330561
4743,4743,0.007609477732330561,
4744,4744,,0.006980201695114374
4744,4744,0.006980201695114374,
4745,4745,,0.0066403173841536045
4745,4745,0.0066403173841536045,
4746,4746,,0.006614202167838812
4746,4746,0.006614202167838812,
4747,4747,,0.006851274520158768
4747,4747,0.006851274520158768,
4748,4748,,0.007112341001629829
4748,4748,0.007112341001629829,
4749,4749,,0.007222034968435764
4749,4749,0.007222034968435764,
4750,4750,,0.007098017260432243
4750,4750,0.007098017260432243,
4751,4751,,0.006767113693058491
4751,4751,0.006767113693058491,
4752,4752,,0.006447569001466036
4752,4752,0.006447569001466036,
4753,4753,,0.006271192338317633
4753,4753,0.006271192338317633,
4754,4754,,0.006308902520686388
4754,4754,0.006308902520686388,
4755,4755,,0.006478878203779459
4755,4755,0.006478878203779459,
4756,4756,,0.006639715284109116
4756,4756,0.006639715284109116,
4757,4757,,0.006679454352706671
4757,4757,0.006679454352706671,
4758,4758,,0.0065612089820206165
4758,4758,0.0065612089820206165,
4759,4759,,0.006371818482875824
4759,4759,0.006371818482875824,
4760,4760,,0.006201185751706362
4760,4760,0.006201185751706362,
4761,4761,,0.006131705828011036
4761,4761,0.006131705828011036,
4762,4762,,0.00616768142208457
4762,4762,0.00616768142208457,
4763,4763,,0.006258998066186905
4763,4763,0.006258998066186905,
4764,4764,,0.006338407285511494
4764,4764,0.006338407285511494,
4765,4765,,0.0063561126589775085
4765,4765,0.0063561126589775085,
4766,4766,,0.0063123684376478195
4766,4766,0.0063123684376478195,
4767,4767,,0.006228676065802574
4767,4767,0.006228676065802574,
4768,4768,,0.006148402579128742
4768,4768,0.006148402579128742,
4769,4769,,0.0060982415452599525
4769,4769,0.0060982415452599525,
4770,4770,,0.006086042616516352
4770,4770,0.006086042616516352,
4771,4771,,0.006101594772189856
4771,4771,0.006101594772189856,
4772,4772,,0.006125976797193289
4772,4772,0.006125976797193289,
4773,4773,,0.0061445278115570545
4773,4773,0.0061445278115570545,
4774,4774,,0.0061480458825826645
4774,4774,0.0061480458825826645,
4775,4775,,0.0061388276517391205
4775,4775,0.0061388276517391205,
4776,4776,,0.006121090147644281
4776,4776,0.006121090147644281,
4777,4777,,0.006100400350987911
4777,4777,0.006100400350987911,
4778,4778,,0.006081229075789452
4778,4778,0.006081229075789452,
4779,4779,,0.0060638790018856525
4779,4779,0.0060638790018856525,
4780,4780,,0.006049491465091705
4780,4780,0.006049491465091705,
4781,4781,,0.006037529092282057
4781,4781,0.006037529092282057,
4782,4782,,0.006028973497450352
4782,4782,0.006028973497450352,
4783,4783,,0.006024214439094067
4783,4783,0.006024214439094067,
4784,4784,,0.006023432593792677
4784,4784,0.006023432593792677,
4785,4785,,0.006025500129908323
4785,4785,0.006025500129908323,
4786,4786,,0.006028434261679649
4786,4786,0.006028434261679649,
4787,4787,,0.006030328571796417
4787,4787,0.006030328571796417,
4788,4788,,0.0060288989916443825
4788,4788,0.0060288989916443825,
4789,4789,,0.00602418277412653
4789,4789,0.00602418277412653,
4790,4790,,0.006015802267938852
4790,4790,0.006015802267938852,
4791,4791,,0.006005698814988136
4791,4791,0.006005698814988136,
4792,4792,,0.0059948754496872425
4792,4792,0.0059948754496872425,
4793,4793,,0.0059849959798157215
4793,4793,0.0059849959798157215,
4794,4794,,0.005976638291031122
4794,4794,0.005976638291031122,
4795,4795,,0.005970057565718889
4795,4795,0.005970057565718889,
4796,4796,,0.005964946001768112
4796,4796,0.005964946001768112,
4797,4797,,0.0059607853181660175
4797,4797,0.0059607853181660175,
4798,4798,,0.00595708517357707
4798,4798,0.00595708517357707,
4799,4799,,0.00595352565869689
4799,4799,0.00595352565869689,
4800,4800,,0.005950038321316242
4800,4800,0.005950038321316242,
4801,4801,,0.00594667624682188
4801,4801,0.00594667624682188,
4802,4802,,0.005943709053099155
4802,4802,0.005943709053099155,
4803,4803,,0.005941384006291628
4803,4803,0.005941384006291628,
4804,4804,,0.005939993541687727
4804,4804,0.005939993541687727,
4805,4805,,0.005939891561865807
4805,4805,0.005939891561865807,
4806,4806,,0.005941357929259539
4806,4806,0.005941357929259539,
4807,4807,,0.005945143755525351
4807,4807,0.005945143755525351,
4808,4808,,0.005951672792434692
4808,4808,0.005951672792434692,
4809,4809,,0.0059628551825881
4809,4809,0.0059628551825881,
4810,4810,,0.005979561246931553
4810,4810,0.005979561246931553,
4811,4811,,0.006006459705531597
4811,4811,0.006006459705531597,
4812,4812,,0.006045346613973379
4812,4812,0.006045346613973379,
4813,4813,,0.006107656750828028
4813,4813,0.006107656750828028,
4814,4814,,0.006196835543960333
4814,4814,0.006196835543960333,
4815,4815,,0.006341703701764345
4815,4815,0.006341703701764345,
4816,4816,,0.0065470971167087555
4816,4816,0.0065470971167087555,
4817,4817,,0.006888881325721741
4817,4817,0.006888881325721741,
4818,4818,,0.007363143377006054
4818,4818,0.007363143377006054,
4819,4819,,0.0081767113879323
4819,4819,0.0081767113879323,
4820,4820,,0.009248128160834312
4820,4820,0.009248128160834312,
4821,4821,,0.011142250150442123
4821,4821,0.011142250150442123,
4822,4822,,0.01335450541228056
4822,4822,0.01335450541228056,
4823,4823,,0.01731312833726406
4823,4823,0.01731312833726406,
4824,4824,,0.020791197195649147
4824,4824,0.020791197195649147,
4825,4825,,0.02668982744216919
4825,4825,0.02668982744216919,
4826,4826,,0.02871752716600895
4826,4826,0.02871752716600895,
4827,4827,,0.031003711745142937
4827,4827,0.031003711745142937,
4828,4828,,0.026794470846652985
4828,4828,0.026794470846652985,
4829,4829,,0.020327338948845863
4829,4829,0.020327338948845863,
4830,4830,,0.014129933901131153
4830,4830,0.014129933901131153,
4831,4831,,0.009785868227481842
4831,4831,0.009785868227481842,
4832,4832,,0.009996818378567696
4832,4832,0.009996818378567696,
4833,4833,,0.012221594341099262
4833,4833,0.012221594341099262,
4834,4834,,0.015611471608281136
4834,4834,0.015611471608281136,
4835,4835,,0.015060479752719402
4835,4835,0.015060479752719402,
4836,4836,,0.013826983980834484
4836,4836,0.013826983980834484,
4837,4837,,0.011543583124876022
4837,4837,0.011543583124876022,
4838,4838,,0.01078085694462061
4838,4838,0.01078085694462061,
4839,4839,,0.012337303720414639
4839,4839,0.012337303720414639,
4840,4840,,0.013516589999198914
4840,4840,0.013516589999198914,
4841,4841,,0.014741616323590279
4841,4841,0.014741616323590279,
4842,4842,,0.012587790377438068
4842,4842,0.012587790377438068,
4843,4843,,0.0108438516035676
4843,4843,0.0108438516035676,
4844,4844,,0.00946110486984253
4844,4844,0.00946110486984253,
4845,4845,,0.009525387547910213
4845,4845,0.009525387547910213,
4846,4846,,0.010413394309580326
4846,4846,0.010413394309580326,
4847,4847,,0.010038640350103378
4847,4847,0.010038640350103378,
4848,4848,,0.00902800727635622
4848,4848,0.00902800727635622,
4849,4849,,0.007303875871002674
4849,4849,0.007303875871002674,
4850,4850,,0.00643512886017561
4850,4850,0.00643512886017561,
4851,4851,,0.006565816700458527
4851,4851,0.006565816700458527,
4852,4852,,0.007082825060933828
4852,4852,0.007082825060933828,
4853,4853,,0.007314709015190601
4853,4853,0.007314709015190601,
4854,4854,,0.006901644170284271
4854,4854,0.006901644170284271,
4855,4855,,0.006484575103968382
4855,4855,0.006484575103968382,
4856,4856,,0.006452375091612339
4856,4856,0.006452375091612339,
4857,4857,,0.006885739043354988
4857,4857,0.006885739043354988,
4858,4858,,0.007334508933126926
4858,4858,0.007334508933126926,
4859,4859,,0.00735708512365818
4859,4859,0.00735708512365818,
4860,4860,,0.007012493908405304
4860,4860,0.007012493908405304,
4861,4861,,0.006567330099642277
4861,4861,0.006567330099642277,
4862,4862,,0.006388602312654257
4862,4862,0.006388602312654257,
4863,4863,,0.006495906040072441
4863,4863,0.006495906040072441,
4864,4864,,0.00665760925039649
4864,4864,0.00665760925039649,
4865,4865,,0.006673400290310383
4865,4865,0.006673400290310383,
4866,4866,,0.006480139214545488
4866,4866,0.006480139214545488,
4867,4867,,0.006243168376386166
4867,4867,0.006243168376386166,
4868,4868,,0.006118765100836754
4868,4868,0.006118765100836754,
4869,4869,,0.006109998561441898
4869,4869,0.006109998561441898,
4870,4870,,0.006150035187602043
4870,4870,0.006150035187602043,
4871,4871,,0.006111000198870897
4871,4871,0.006111000198870897,
4872,4872,,0.00601304741576314
4872,4872,0.00601304741576314,
4873,4873,,0.005902071017771959
4873,4873,0.005902071017771959,
4874,4874,,0.005858610384166241
4874,4874,0.005858610384166241,
4875,4875,,0.005890139378607273
4875,4875,0.005890139378607273,
4876,4876,,0.005943410098552704
4876,4876,0.005943410098552704,
4877,4877,,0.005970582365989685
4877,4877,0.005970582365989685,
4878,4878,,0.00594443129375577
4878,4878,0.00594443129375577,
4879,4879,,0.005909263156354427
4879,4879,0.005909263156354427,
4880,4880,,0.0058967131190001965
4880,4880,0.0058967131190001965,
4881,4881,,0.005934821907430887
4881,4881,0.005934821907430887,
4882,4882,,0.00600788788869977
4882,4882,0.00600788788869977,
4883,4883,,0.006094615440815687
4883,4883,0.006094615440815687,
4884,4884,,0.006193890701979399
4884,4884,0.006193890701979399,
4885,4885,,0.006318097002804279
4885,4885,0.006318097002804279,
4886,4886,,0.0065271444618701935
4886,4886,0.0065271444618701935,
4887,4887,,0.00686029763892293
4887,4887,0.00686029763892293,
4888,4888,,0.007394406013190746
4888,4888,0.007394406013190746,
4889,4889,,0.008188080042600632
4889,4889,0.008188080042600632,
4890,4890,,0.00937048438936472
4890,4890,0.00937048438936472,
4891,4891,,0.011076577939093113
4891,4891,0.011076577939093113,
4892,4892,,0.013614085502922535
4892,4892,0.013614085502922535,
4893,4893,,0.017041990533471107
4893,4893,0.017041990533471107,
4894,4894,,0.021929286420345306
