epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
139,139,,7303.41357421875,,,
139,139,7303.41357421875,,,,
140,140,,7245.5947265625,,,
140,140,7245.5947265625,,,,
141,141,,7182.76806640625,,,
141,141,7182.76806640625,,,,
142,142,,7145.39306640625,,,
142,142,7145.39306640625,,,,
143,143,,7099.1376953125,,,
143,143,7099.1376953125,,,,
144,144,,7068.9482421875,,,
144,144,7068.9482421875,,,,
145,145,,7026.82958984375,,,
145,145,7026.82958984375,,,,
146,146,,6996.4677734375,,,
146,146,6996.4677734375,,,,
147,147,,6954.34130859375,,,
147,147,6954.34130859375,,,,
148,148,,6922.8564453125,,,
148,148,6922.8564453125,,,,
149,149,,6882.23779296875,,,
149,149,6882.23779296875,,,,
150,150,,6852.0693359375,,,
150,150,6852.0693359375,,,,
151,151,,6815.77880859375,,,
151,151,6815.77880859375,,,,
152,152,,6788.9111328125,,,
152,152,6788.9111328125,,,,
153,153,,6758.611328125,,,
153,153,6758.611328125,,,,
154,154,,6735.46533203125,,,
154,154,6735.46533203125,,,,
155,155,,6710.84130859375,,,
155,155,6710.84130859375,,,,
156,156,,6690.2880859375,,,
156,156,6690.2880859375,,,,
157,157,,6670.1123046875,,,
157,157,6670.1123046875,,,,
158,158,,6650.68505859375,,,
158,158,6650.68505859375,,,,
159,159,,6633.19921875,,,
159,159,6633.19921875,,,,
160,160,,6613.91259765625,,,
160,160,6613.91259765625,,,,
161,161,,6597.62451171875,,,
161,161,6597.62451171875,,,,
162,162,,6578.228515625,,,
162,162,6578.228515625,,,,
163,163,,6562.06298828125,,,
163,163,6562.06298828125,,,,
164,164,,6542.923828125,,,
164,164,6542.923828125,,,,
165,165,,6526.41259765625,,,
165,165,6526.41259765625,,,,
166,166,,6508.00830078125,,,
166,166,6508.00830078125,,,,
167,167,,6491.18798828125,,,
167,167,6491.18798828125,,,,
168,168,,6473.81591796875,,,
168,168,6473.81591796875,,,,
169,169,,6456.88427734375,,,
169,169,6456.88427734375,,,,
170,170,,6440.52978515625,,,
170,170,6440.52978515625,,,,
171,171,,6423.650390625,,,
171,171,6423.650390625,,,,
172,172,,6407.953125,,,
172,172,6407.953125,,,,
173,173,,6391.2119140625,,,
173,173,6391.2119140625,,,,
174,174,,6375.6552734375,,,
174,174,6375.6552734375,,,,
175,175,,6359.150390625,,,
175,175,6359.150390625,,,,
176,176,,6343.2978515625,,,
176,176,6343.2978515625,,,,
177,177,,6327.1162109375,,,
177,177,6327.1162109375,,,,
178,178,,6310.9091796875,,,
178,178,6310.9091796875,,,,
179,179,,6294.9970703125,,,
179,179,6294.9970703125,,,,
180,180,,6278.677734375,,,
180,180,6278.677734375,,,,
181,181,,6262.91259765625,,,
181,181,6262.91259765625,,,,
182,182,,6246.72705078125,,,
182,182,6246.72705078125,,,,
183,183,,6230.95751953125,,,
183,183,6230.95751953125,,,,
184,184,,6215.0087890625,,,
184,184,6215.0087890625,,,,
185,185,,6199.09619140625,,,
185,185,6199.09619140625,,,,
186,186,,6183.2998046875,,,
186,186,6183.2998046875,,,,
187,187,,6167.22021484375,,,
187,187,6167.22021484375,,,,
188,188,,6151.36279296875,,,
188,188,6151.36279296875,,,,
189,189,,6135.22265625,,,
189,189,6135.22265625,,,,
190,190,,6119.1416015625,,,
190,190,6119.1416015625,,,,
191,191,,6103.00439453125,,,
191,191,6103.00439453125,,,,
192,192,,6086.744140625,,,
192,192,6086.744140625,,,,
193,193,,6070.58203125,,,
193,193,6070.58203125,,,,
194,194,,6054.2578125,,,
194,194,6054.2578125,,,,
195,195,,6038.01806640625,,,
195,195,6038.01806640625,,,,
196,196,,6021.71435546875,,,
196,196,6021.71435546875,,,,
197,197,,6005.357421875,,,
197,197,6005.357421875,,,,
198,198,,5989.046875,,,
198,198,5989.046875,,,,
199,199,,5972.6181640625,,,
199,199,5972.6181640625,,,,
200,200,,5956.21728515625,,,
200,200,5956.21728515625,,,,
201,201,,5939.7568359375,,,
201,201,5939.7568359375,,,,
202,202,,5923.24853515625,,,
202,202,5923.24853515625,,,,
203,203,,5906.76025390625,,,
203,203,5906.76025390625,,,,
204,204,,5890.2001953125,,,
204,204,5890.2001953125,,,,
205,205,,5873.66357421875,,,
205,205,5873.66357421875,,,,
206,206,,5857.11376953125,,,
206,206,5857.11376953125,,,,
207,207,,5840.548828125,,,
207,207,5840.548828125,,,,
208,208,,5824.02294921875,,,
208,208,5824.02294921875,,,,
209,209,,5807.474609375,,,
209,209,5807.474609375,,,,
210,210,,5790.95361328125,,,
210,210,5790.95361328125,,,,
211,211,,5774.45458984375,,,
211,211,5774.45458984375,,,,
212,212,,5757.95263671875,,,
212,212,5757.95263671875,,,,
213,213,,5741.4912109375,,,
213,213,5741.4912109375,,,,
214,214,,5725.041015625,,,
214,214,5725.041015625,,,,
215,215,,5708.61376953125,,,
215,215,5708.61376953125,,,,
216,216,,5692.2265625,,,
216,216,5692.2265625,,,,
217,217,,5675.859375,,,
217,217,5675.859375,,,,
218,218,,5659.53662109375,,,
218,218,5659.53662109375,,,,
219,219,,5643.2529296875,,,
219,219,5643.2529296875,,,,
220,220,,5627.00439453125,,,
220,220,5627.00439453125,,,,
221,221,,5610.8046875,,,
221,221,5610.8046875,,,,
222,222,,5594.64697265625,,,
222,222,5594.64697265625,,,,
223,223,,5578.5322265625,,,
223,223,5578.5322265625,,,,
224,224,,5562.4716796875,,,
224,224,5562.4716796875,,,,
225,225,,5546.453125,,,
225,225,5546.453125,,,,
226,226,,5530.48583984375,,,
226,226,5530.48583984375,,,,
227,227,,5514.56982421875,,,
227,227,5514.56982421875,,,,
228,228,,5498.701171875,,,
228,228,5498.701171875,,,,
229,229,,5482.888671875,,,
229,229,5482.888671875,,,,
230,230,,5467.126953125,,,
230,230,5467.126953125,,,,
231,231,,5451.416015625,,,
231,231,5451.416015625,,,,
232,232,,5435.76123046875,,,
232,232,5435.76123046875,,,,
233,233,,5420.1572265625,,,
233,233,5420.1572265625,,,,
234,234,,5404.6064453125,,,
234,234,5404.6064453125,,,,
235,235,,5389.109375,,,
235,235,5389.109375,,,,
236,236,,5373.6640625,,,
236,236,5373.6640625,,,,
237,237,,5358.27099609375,,,
237,237,5358.27099609375,,,,
238,238,,5342.93359375,,,
238,238,5342.93359375,,,,
239,239,,5327.64892578125,,,
239,239,5327.64892578125,,,,
240,240,,5312.4296875,,,
240,240,5312.4296875,,,,
241,241,,5297.2958984375,,,
241,241,5297.2958984375,,,,
242,242,,5282.33349609375,,,
242,242,5282.33349609375,,,,
243,243,,5267.79931640625,,,
243,243,5267.79931640625,,,,
244,244,,5254.49560546875,,,
244,244,5254.49560546875,,,,
245,245,,5244.8896484375,,,
245,245,5244.8896484375,,,,
246,246,,5241.20654296875,,,
246,246,5241.20654296875,,,,
247,247,,5240.15625,,,
247,247,5240.15625,,,,
248,248,,5216.20068359375,,,
248,248,5216.20068359375,,,,
249,249,,5180.8095703125,,,
249,249,5180.8095703125,,,,
250,250,,5170.640625,,,
250,250,5170.640625,,,,
251,251,,5169.14794921875,,,
251,251,5169.14794921875,,,,
252,252,,5144.5126953125,,,
252,252,5144.5126953125,,,,
253,253,,5121.908203125,,,
253,253,5121.908203125,,,,
254,254,,5118.701171875,,,
254,254,5118.701171875,,,,
255,255,,5102.9248046875,,,
255,255,5102.9248046875,,,,
256,256,,5079.22802734375,,,
256,256,5079.22802734375,,,,
257,257,,5071.748046875,,,
257,257,5071.748046875,,,,
258,258,,5059.384765625,,,
258,258,5059.384765625,,,,
259,259,,5037.646484375,,,
259,259,5037.646484375,,,,
260,260,,5027.1884765625,,,
260,260,5027.1884765625,,,,
261,261,,5015.83544921875,,,
261,261,5015.83544921875,,,,
262,262,,4996.23388671875,,,
262,262,4996.23388671875,,,,
263,263,,4983.9365234375,,,
263,263,4983.9365234375,,,,
264,264,,4972.75244140625,,,
264,264,4972.75244140625,,,,
265,265,,4954.8291015625,,,
265,265,4954.8291015625,,,,
266,266,,4941.4345703125,,,
266,266,4941.4345703125,,,,
267,267,,4930.076171875,,,
267,267,4930.076171875,,,,
268,268,,4913.412109375,,,
268,268,4913.412109375,,,,
269,269,,4899.353515625,,,
269,269,4899.353515625,,,,
270,270,,4887.6240234375,,,
270,270,4887.6240234375,,,,
271,271,,4871.94384765625,,,
271,271,4871.94384765625,,,,
272,272,,4857.43603515625,,,
272,272,4857.43603515625,,,,
273,273,,4845.21728515625,,,
273,273,4845.21728515625,,,,
274,274,,4830.3115234375,,,
274,274,4830.3115234375,,,,
275,275,,4815.4677734375,,,
275,275,4815.4677734375,,,,
276,276,,4802.6826171875,,,
276,276,4802.6826171875,,,,
277,277,,4788.32763671875,,,
277,277,4788.32763671875,,,,
278,278,,4773.2578125,,,
278,278,4773.2578125,,,,
279,279,,4759.8330078125,,,
279,279,4759.8330078125,,,,
280,280,,4745.7607421875,,,
280,280,4745.7607421875,,,,
281,281,,4730.58544921875,,,
281,281,4730.58544921875,,,,
282,282,,4716.4560546875,,,
282,282,4716.4560546875,,,,
283,283,,4702.361328125,,,
283,283,4702.361328125,,,,
284,284,,4687.15966796875,,,
284,284,4687.15966796875,,,,
285,285,,4672.3076171875,,,
285,285,4672.3076171875,,,,
286,286,,4657.857421875,,,
286,286,4657.857421875,,,,
287,287,,4642.6005859375,,,
287,287,4642.6005859375,,,,
288,288,,4627.08203125,,,
288,288,4627.08203125,,,,
289,289,,4611.95947265625,,,
289,289,4611.95947265625,,,,
290,290,,4596.45849609375,,,
290,290,4596.45849609375,,,,
291,291,,4580.35693359375,,,
291,291,4580.35693359375,,,,
292,292,,4564.33349609375,,,
292,292,4564.33349609375,,,,
293,293,,4548.2490234375,,,
293,293,4548.2490234375,,,,
294,294,,4531.5625,,,
294,294,4531.5625,,,,
295,295,,4514.54150390625,,,
295,295,4514.54150390625,,,,
296,296,,4497.47607421875,,,
296,296,4497.47607421875,,,,
297,297,,4480.00830078125,,,
297,297,4480.00830078125,,,,
298,298,,4461.95458984375,,,
298,298,4461.95458984375,,,,
299,299,,4443.60009765625,,,
299,299,4443.60009765625,,,,
300,300,,4424.95703125,,,
300,300,4424.95703125,,,,
301,301,,4405.72802734375,,,
301,301,4405.72802734375,,,,
302,302,,4385.9091796875,,,
302,302,4385.9091796875,,,,
303,303,,4365.66357421875,,,
303,303,4365.66357421875,,,,
304,304,,4344.89794921875,,,
304,304,4344.89794921875,,,,
305,305,,4323.4306640625,,,
305,305,4323.4306640625,,,,
306,306,,4301.26953125,,,
306,306,4301.26953125,,,,
307,307,,4278.49072265625,,,
307,307,4278.49072265625,,,,
308,308,,4255.00439453125,,,
308,308,4255.00439453125,,,,
309,309,,4230.6689453125,,,
309,309,4230.6689453125,,,,
310,310,,4205.4853515625,,,
310,310,4205.4853515625,,,,
311,311,,4179.47900390625,,,
311,311,4179.47900390625,,,,
312,312,,4152.57373046875,,,
312,312,4152.57373046875,,,,
313,313,,4124.67138671875,,,
313,313,4124.67138671875,,,,
314,314,,4095.739501953125,,,
314,314,4095.739501953125,,,,
315,315,,4065.787841796875,,,
315,315,4065.787841796875,,,,
316,316,,4034.775146484375,,,
316,316,4034.775146484375,,,,
317,317,,4002.6240234375,,,
317,317,4002.6240234375,,,,
318,318,,3969.304931640625,,,
318,318,3969.304931640625,,,,
319,319,,3934.824951171875,,,
319,319,3934.824951171875,,,,
320,320,,3899.181884765625,,,
320,320,3899.181884765625,,,,
321,321,,3862.3525390625,,,
321,321,3862.3525390625,,,,
322,322,,3824.327880859375,,,
322,322,3824.327880859375,,,,
323,323,,3785.14208984375,,,
323,323,3785.14208984375,,,,
324,324,,3744.845703125,,,
324,324,3744.845703125,,,,
325,325,,3703.48828125,,,
325,325,3703.48828125,,,,
