epoch,step,train/loss_epoch,train/loss_step,val/error_u,val/loss,val/loss_best
381,381,1029.4432373046875,,,,
382,382,,1021.1361083984375,,,
382,382,1021.1361083984375,,,,
383,383,,1012.9825439453125,,,
383,383,1012.9825439453125,,,,
384,384,,1004.7320556640625,,,
384,384,1004.7320556640625,,,,
385,385,,996.30126953125,,,
385,385,996.30126953125,,,,
386,386,,987.9495849609375,,,
386,386,987.9495849609375,,,,
387,387,,979.672607421875,,,
387,387,979.672607421875,,,,
388,388,,971.2852783203125,,,
388,388,971.2852783203125,,,,
389,389,,962.878173828125,,,
389,389,962.878173828125,,,,
390,390,,954.593994140625,,,
390,390,954.593994140625,,,,
391,391,,946.3402709960938,,,
391,391,946.3402709960938,,,,
392,392,,938.05224609375,,,
392,392,938.05224609375,,,,
393,393,,929.8443603515625,,,
393,393,929.8443603515625,,,,
394,394,,921.762939453125,,,
394,394,921.762939453125,,,,
395,395,,913.72314453125,,,
395,395,913.72314453125,,,,
396,396,,905.7272338867188,,,
396,396,905.7272338867188,,,,
397,397,,897.8628540039062,,,
397,397,897.8628540039062,,,,
398,398,,890.1272583007812,,,
398,398,890.1272583007812,,,,
399,399,,882.466064453125,,,
399,399,882.466064453125,,,,
400,400,,874.904541015625,,,
400,400,874.904541015625,,,,
401,401,,867.4944458007812,,,
401,401,867.4944458007812,,,,
402,402,,860.2216186523438,,,
402,402,860.2216186523438,,,,
403,403,,853.054443359375,,,
403,403,853.054443359375,,,,
404,404,,846.013916015625,,,
404,404,846.013916015625,,,,
405,405,,839.131103515625,,,
405,405,839.131103515625,,,,
406,406,,832.3931884765625,,,
406,406,832.3931884765625,,,,
407,407,,825.7792358398438,,,
407,407,825.7792358398438,,,,
408,408,,819.3008422851562,,,
408,408,819.3008422851562,,,,
409,409,,812.976318359375,,,
409,409,812.976318359375,,,,
410,410,,806.79833984375,,,
410,410,806.79833984375,,,,
411,411,,800.7515869140625,,,
411,411,800.7515869140625,,,,
412,412,,794.8372192382812,,,
412,412,794.8372192382812,,,,
413,413,,789.0655517578125,,,
413,413,789.0655517578125,,,,
414,414,,783.4354858398438,,,
414,414,783.4354858398438,,,,
415,415,,777.9349975585938,,,
415,415,777.9349975585938,,,,
416,416,,772.5591430664062,,,
416,416,772.5591430664062,,,,
417,417,,767.3103637695312,,,
417,417,767.3103637695312,,,,
418,418,,762.1903686523438,,,
418,418,762.1903686523438,,,,
419,419,,757.1934814453125,,,
419,419,757.1934814453125,,,,
420,420,,752.3118286132812,,,
420,420,752.3118286132812,,,,
421,421,,747.5419921875,,,
421,421,747.5419921875,,,,
422,422,,742.8837890625,,,
422,422,742.8837890625,,,,
423,423,,738.335693359375,,,
423,423,738.335693359375,,,,
424,424,,733.89306640625,,,
424,424,733.89306640625,,,,
425,425,,729.5502319335938,,,
425,425,729.5502319335938,,,,
426,426,,725.3035888671875,,,
426,426,725.3035888671875,,,,
427,427,,721.1507568359375,,,
427,427,721.1507568359375,,,,
428,428,,717.0892333984375,,,
428,428,717.0892333984375,,,,
429,429,,713.1160888671875,,,
429,429,713.1160888671875,,,,
430,430,,709.2274169921875,,,
430,430,709.2274169921875,,,,
431,431,,705.419677734375,,,
431,431,705.419677734375,,,,
432,432,,701.6895141601562,,,
432,432,701.6895141601562,,,,
433,433,,698.0344848632812,,,
433,433,698.0344848632812,,,,
434,434,,694.4515991210938,,,
